"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"13114","A0000100355","中野区","社会福祉法人全国重症心身障害児（者）を守る会","しゃかいふくしほうじんぜんこくじゅうしょうしんしんしょうがいじしゃをまもるかい","7010905000797","東京都世田谷区","三宿２−３０−９","03-3413-6781","03-3413-6919","https://www.mamorukai.jp/","居宅訪問型児童発達支援","中野区子ども発達センター　たんぽぽ","なかのくこどもはったつせんたーたんぽぽ","1351400138","東京都中野区","丸山一丁目１７番２号","03-5343-7883","03-5343-7893","https://www.mamorukai.jp/business/business-office/nakano-tanpopo/",35.72549063,139.65776002,"10:00-16:00","","","","土・日・祝日","サービス提供時間は10:00〜12:00及び14:00〜16:00の計4時間",
"13000","A0000018427","東京都","特定非営利活動法人かすみ草","とくていひえいりかつどうほうじんかすみそう","8011305001204","東京都杉並区","和泉３−２２−１５グランヴェール和泉101","03-6265-7991","03-6265-7992","http://www.npo-kasumiso.com","居宅訪問型児童発達支援","放課後等デイサービスくじら","ほうかごとうでいさーびすくじら","1351500655","東京都杉並区","杉並区グランヴェール和泉１０１","03-6265-7993","03-6265-7992",,35.69957360,139.63638520,"09:00-18:00","","","","土日・祝日・年末年始",,
"13116","A0000097437","豊島区","イーズメディカル株式会社","いーずめでぃかるかぶしきがいしゃ","8011501024280","東京都北区","豊島１丁目１８番６号王子西原ビル２０１号","03-6824-5551","03-6734-6383","https://www.ease-medical.com/","居宅訪問型児童発達支援","アットイーズ訪問型児童発達支援","あっといーずほうもんがたじどうはったつしえん","1351600364","東京都豊島区","上池袋４丁目２７番２０号パーサヴィアランス上池１０１","03-6824-5551","03-6734-6383","https://www.ease-medical.com/",35.74143223,139.71980405,"09:00-17:30","09:00-17:30","00:00-00:00","09:00-17:30","日曜日、年末年始（12月31日〜1月3日）","祝日は通常営業",
"13000","A0000042881","東京都","練馬区","ねりまく","3000020131202","東京都練馬区","豊玉北6-12-1","03-3993-1111","03-5984-1215","http://www.city.nerima.tokyo.jp","居宅訪問型児童発達支援","練馬区立こども発達支援センター","ねりまくりつこどもはったつしえんせんたー","1352000374","東京都練馬区","光が丘３−１−１","03-3975-6251","03-3975-6252","https://www.city.nerima.tokyo.jp/hokenfukushi/shogai/shisetsu/kodomohattatu/index.html",35.75420060,139.63096110,"09:00-16:00","","","","土日祝日、１月２日・３日、１２月２９日から３１日",,
"13122","A0000082379","葛飾区","葛飾区","かつしかく","1000020131229","東京都葛飾区","立石５−１３−１葛飾区役所","03-3695-1111",,"http://www.city.katsushika.lg.jp/","居宅訪問型児童発達支援","葛飾区子ども発達センター新小岩分室","かつしかくこどもはったつせんたーしんこいわぶんしつ","1352200800","東京都葛飾区","西新小岩４−３３−２","03-5654-3691","03-5654-3692",,35.71849879,139.85385208,"","","","",,,
"13000","A0000067565","東京都","一般社団法人えがお会","いっぱんしゃだんほうじんえがおかい","012805002999 ","東京都立川市","曙町3-35-2","042-527-6267","042-527-6267","https://egao-soudan.com","居宅訪問型児童発達支援","こころと育ちの相談室えがお","こころとそだちのそうだんしつえがお","1353000340","東京都立川市","曙町3-35-2","042-527-6267","042-527-6267","https://egao-soudan.com",35.70348441,139.42388920,"08:30-16:30","08:30-16:30","","","金、日、祝日",,
"13000","A0000054665","東京都","調布市","ちょうふし","7000020132080","東京都調布市","小島町２−３５−１なし","042-481-7135","042-481-4288","https://www.city.chofu.lg.jp","居宅訪問型児童発達支援","調布市子ども発達センター訪問支援サービス事業所","ちょうふしこどもはったつせんたーほうもんしえんさーびすじぎょうしょ","1354200196","東京都調布市","西町２９０−４９","042-486-1190","042-486-3147","https://www.city.chofu.tokyo.jp/",35.66627750,139.52252947,"08:30-17:15","","","","土日、祝日、12月29日から1月3日まで",,
"13000","A0000035416","東京都","特定非営利活動法人ほっと・ステーションらら","とくていひえいりかつどうほうじんほっとすてーしょんらら","2012305001372","東京都町田市","南成瀬2-32-11クレスト南成瀬Ⅱ2号棟11号室","042-703-4567","042-703-5668",,"居宅訪問型児童発達支援","Ｃｏｃｏらら","ここらら","1353200510","東京都町田市","南成瀬２−３２−１１クレスト南成瀬Ⅱ2号棟11号室","042-703-4567","042-703-5668",,35.53901272,139.46514144,"10:00-16:00","","","","土日祝日　夏季休業　冬季休業",,
"13000","A0000055854","東京都","社会福祉法人天童会","しゃかいふくしほうじんてんどうかい","2021705000131","東京都東村山市","青葉町三丁目31番地１","042-391-1377","042-392-5422","https://www.tendoukai.net/","居宅訪問型児童発達支援","児童発達支援センターマイム","じどうはったつしえんせんたーまいむ","1352700221","東京都東村山市","青葉町３−９−３３","042-306-3712","042-306-3713",,35.76791783,139.49518330,"10:00-16:00","","","","祝日、年末年始（12月29日から1月3日）",,
"13000","A0000085863","東京都","合同会社アヴリオ","ごうどうがいしゃあう゛りお","5012703002250","東京都東久留米市","八幡町２−１４−６東京都東久留米市八幡町2-14-7-2F","042-449-9682","042-449-9682","https://copelplus.copel.co.jp/school/higashi-kurume/","居宅訪問型児童発達支援","コペルプラス　東久留米教室","こぺるぷらすひがしくるめきょうしつ","1354800201","東京都東久留米市","東本町１４−２１　セルリアン・シティ２F","042-410-2102","042-427-0168","https://copelplus.copel.co.jp/school/higashi-kurume/",35.76281936,139.53558261,"","","","",,,
"13000","A0000018428","東京都","社会福祉法人日本心身障害児協会","しゃかいふくしほうじんにほんしんしんしょうがいじきょうかい","8013405000151","東京都多摩市","中沢１−３１−１","042-374-2071","042-372-9363","https://www.shimada-ryoiku.or.jp/","居宅訪問型児童発達支援","島田療育センター","しまだりょういくせんたー","1355000108","東京都多摩市","中沢１−３１−１","042-374-2071","042-372-9363",,35.62198803,139.41149603,"","","","",,,
"14100","A0000060694","横浜市","ぷれいぐらんど株式会社","ぷれいぐらんどかぶしきがいしゃ","5020001124460","神奈川県横浜市神奈川区","栄町2-8横浜藤ビル4階","045-299-1970","045-299-1970","https://orangebaby.org/","居宅訪問型児童発達支援","児童発達支援事業所おれんじハウス西横浜教室","じどうはったつしえんじぎょうしょおれんじはうすにしよこはまきょうしつ","1450300106","神奈川県横浜市西区","浜松町5-1西横浜新電ビル1階","045-315-7769","045-315-7769","https://peraichi.com/landing_pages/view/orange-jihatsu/",35.45174812,139.61144160,"10:00-17:00","","","",,,
"14130","A0000041335","川崎市","社会福祉法人　青い鳥","しゃかいふくしほうじんあおいとり","8020005006561","神奈川県横浜市神奈川区","西神奈川１−９−１","045-321-1772","045-321-3037","https://www.aoitori-y.jp","居宅訪問型児童発達支援","川崎西部地域療育センター居宅訪問型児童発達支援事業所","かわさきせいぶちいきりょういくせんたーきょたくほうもんがたじどうはったつしえんじぎょうしょ","1455500015","神奈川県川崎市宮前区","平2-6-1","044-865-2905","044-865-2955","http://www.aoitori-y.jp/",35.60150808,139.56956343,"08:30-17:00","","","","土・日・祝日、12/29〜1/3",,
"14201","A0000126305","横須賀市","社会福祉法人青い鳥","しゃかいふくしほうじんあおいとり","8020005006561","神奈川県横浜市神奈川区","西神奈川一丁目９番地の１","045-321-1772","045-321-3037","https://www.aoitori-y.jp","居宅訪問型児童発達支援","横須賀市療育相談センター","よこすかしりょういくそうだんせんたー","1451900904","神奈川県横須賀市","小川町１６番地はぐくみかん","046-822-8913","046-823-1798","https://www.aoitori-y.jp/",35.28271230,139.67260006,"08:30-17:00","","","","月・火・木・金・土・日曜日及び祝日、年末年始",,
"14100","A0000101310","横浜市","株式会社クレアション","かぶしきがいしゃくれあしょん","8020001131033","神奈川県横浜市南区","真金町2-22-6VERXEED横濱大通り公園102","045-261-9707",,"https://cocoporte.cleassion.co.jp/","居宅訪問型児童発達支援","ココポルト横浜","ここぽるとよこはま","1450500200","神奈川県横浜市南区","真金町2-22-6VERXEED横濱大通り公園102","045-261-9707","045-261-9708","https://cocoporte.cleassion.co.jp/",35.43878049,139.62870975,"09:00-20:00","09:00-20:00","","09:00-20:00","日曜日",,
"14100","A0000101304","横浜市","一般社団法人はる訪問看護ステーション","いっぱんしゃだんほうじんはるほうもんかんごすてーしょん","3020005009676","神奈川県横浜市保土ケ谷区","天王町1-23-16カーサ小山202号室","045-331-8889","045-335-0771","https://www.haru-station.com/","居宅訪問型児童発達支援","訪問型はるの家","ほうもんがたはるのいえ","1450600497","神奈川県横浜市保土ケ谷区","天王町１−２３−１６カーサ小山２０２号室","045-331-8889","045-335-0771","https://www.haru-station.com/",35.45711402,139.60200650,"","","","",,,
"14130","A0000101608","川崎市","社会福祉法人　同愛会","しゃかいふくしほうじんどうあいかい","1020005003160","神奈川県横浜市保土ケ谷区","上菅田町金草沢１７４９番地　","045-373-9661","045-382-3089","http://www.douaikai.com/ccrc/","居宅訪問型児童発達支援","川崎市中央療育センター","かわさきしちゅうおうりょういくせんたー","1455200046","神奈川県川崎市中原区","井田3-16-1","044-754-4559","044-788-9263","https://www.douaikai.com/ccrc/",35.56347267,139.63605045,"08:30-17:00","08:30-17:00","","","第1･3･5土曜日、日曜、祝祭日",,
"14130","A0000101611","川崎市","社会福祉法人　同愛会","しゃかいふくしほうじんどうあいかい","1020005003160","神奈川県横浜市保土ケ谷区","上菅田町金草沢１７４９番地　","045-373-9661","045-382-3089","http://www.douaikai.com/ccrc/","居宅訪問型児童発達支援","川崎市北部地域療育センター","かわさきしほくぶちいきりょういくせんたー","1455600161","神奈川県川崎市麻生区","片平5-26-1","044-988-3144","044-986-2082",,35.59746384,139.49221738,"08:30-17:00","","","","日曜日・祝祭日・第2・4・5土曜日",,
"14100","A0000102650","横浜市","医療法人社団ユニメディコ","いりょうほうじんしゃだんゆにめでぃこ","3020005004636","神奈川県横浜市泉区","領家3-2-4山手台ＩＫプラザ2階","045-814-6821","045-814-6829","","居宅訪問型児童発達支援","ぽにー","ぽにー","1453700369","神奈川県横浜市青葉区","藤が丘1-28-20ファミーユ1階","045-482-6400","045-482-6408",,35.54536886,139.52861732,"","","","",,,
"14100","A0000096435","横浜市","社会福祉法人　横浜市社会事業協会","しゃかいふくしほうじんよこはまししゃかいじぎょうきょうかい","7020005002207","神奈川県横浜市泉区","下飯田町３５５番地泉区","045-392-9405","045-438-8013","https://www.ysjk.jp","居宅訪問型児童発達支援","横浜市多機能型拠点こまち","よこはましたきのうがたきょてんこまち","1453400101","神奈川県横浜市瀬谷区","二ツ橋町４８９−４５2階","045-360-8180","045-360-8187","https://www.ysjk.jp/komachi/",35.47269703,139.49658733,"09:00-17:00","00:00-00:00","00:00-00:00","00:00-00:00","土日祝日、及び年末年始（12月29日〜翌１月3日）、事業所が定めた休日","なし",
"14100","A0000087515","横浜市","株式会社H＆H","かぶしきがいしゃえいちあんどえいち","2020001094665","神奈川県横浜市都筑区","池辺町3369番地","045-479-4799",,,"居宅訪問型児童発達支援","リハテーラー横浜港北","りはてーらーよこはまこうほく","1450900533","神奈川県横浜市港北区","綱島東1-3-9サンハイツ綱島101","045-482-4929","045-482-4939",,35.53538048,139.63411276,"09:30-18:30","","","",,,
"14130","A0000059028","川崎市","川崎市社会福祉事業団","かわさきししゃかいふくしじぎょうだん","4020005007522","神奈川県川崎市高津区","久地３−１３−１","044-829-1829","044-829-1840","http://www.kfj.or.jp","居宅訪問型児童発達支援","川崎市南部地域療育センター","かわさきしなんぶちいきりょういくせんたー","1455000164","神奈川県川崎市川崎区","中島３−３−１","044-211-3181","044-230-1945","http://kfj.or.jp/nanbu/",35.52727774,139.71424708,"08:30-17:00","","","","土、日曜日　祝祭日、年末年始",,
"14150","A0000052029","相模原市","合同会社ＮＪＣ’ｓカンパニー","ごうどうがいしゃえぬじぇいしーずかんぱにー","8021003009300","神奈川県相模原市南区","磯部１１５２番地１０","046-254-4068","046-254-4068","https:///www.magicalshoes.net","居宅訪問型児童発達支援","マジカルシューズ","まじかるしゅーず","1452601634","神奈川県相模原市南区","相模台１丁目７番４号","042-705-4798","042-705-4799",,35.51842992,139.41243291,"10:00-12:00","","","","土日祝日",,
"14000","A0000092244","神奈川県","社会福祉法人光友会","しゃかいふくしほうじんこうゆうかい","8021005000323","神奈川県藤沢市","獺郷字大向１００８番地の１","0466-48-1500","0466-48-5113","http://www.lfa.jp/","居宅訪問型児童発達支援","児童発達支援センター藤沢市太陽の家しいの実学園","じどうはったつしえんせんたーふじさわしたいようのいえしいのみがくえん","1452200593","神奈川県藤沢市","鵠沼海岸６−６−１２","0466-33-1411","0466-34-4342","http://www.lfa.jp/",35.32754546,139.46420430,"09:00-17:00","","","","土、日、祝日",,
"14000","A0000102093","神奈川県","特定非営利活動法人ｌａｕｌｅ’ａ","とくていひえいりかつどうほうじんらうれあ","4021005010375","神奈川県藤沢市","辻堂西海岸二丁目１０番３〜１号","0466-86-7120","0466-86-7121","https://www.laulea-linoa.com","居宅訪問型児童発達支援","遊びリパーク　Ｌｉｎｏ’ａ　茅ヶ崎","あそびりぱーくりのあちがさき","1452400599","神奈川県茅ヶ崎市","萩園１６０３","0467-85-1831","0467-85-1831","https://linoalaulea.cocotte.jp",35.34175677,139.38423738,"10:30-17:00","","","09:30-16:00","土曜日、日曜日及び、１２月２９日〜１月３日",,
"14000","A0000070765","神奈川県","社会医療法人社団三思会","しゃかいいりょうほうじんしゃだんさんしかい","5021005003452","神奈川県厚木市","船子232番地","046-229-1771","046-228-0396","https://www.tomei.or.jp/","居宅訪問型児童発達支援","多機能型事業所　にじいろ","たきのうがたじぎょうしょにじいろ","1452900267","神奈川県厚木市","戸室１丁目２９番地１号複合型施設マザーホーム戸室","046-222-7772","046-294-1178","https://www.tomei.or.jp/fukushi/motherhome/nijiiro/",35.44287600,139.36246950,"10:00-16:00","","","","土曜及び日曜日、国民の祝日、１２月２９日から１月３日までとする",,
"11100","A0000058490","さいたま市","株式会社大谷","かぶしきがいしゃおおたに","2110001000878","新潟県新潟市江南区","亀田工業団地１−３−５","025-382-0066","025-381-7229",,"居宅訪問型児童発達支援","ゆめみらいキッズ","ゆめみらいきっず","1156511659","埼玉県さいたま市中央区","鈴谷１０−２５アステリスクエアF号室","048-762-3085","048-762-9024","https://yumemirai.p-otani.co.jp/",35.88395601,139.62619925,"10:00-17:00","","","","土日祭日（12月30日から1月3日）",,
"15100","A0000087915","新潟市","合同会社命美","ごうどうがいしゃなるみ",,"新潟県新潟市西区","寺尾北１丁目１２番５０号フィールドA１０４","025-378-3518","025-378-3519",,"居宅訪問型児童発達支援","居宅訪問型児童発達支援・保育所等訪問支援ほんわか","きょたくほうもんがたじどうはったつしえんほいくしょとうほうもんしえんほんわか","1550101446","新潟県新潟市西区","寺尾北１丁目１２番５０号フィールドA１０４","0253783518","025-378-3519","http://honnwaka2022.com/",37.88565131,138.97075796,"09:00-17:00","","","","土日祝日、　12月29日から1月3日まで",,
"15100","A0000129997","新潟市","一般社団法人ぽかぽか","いっぱんしゃだんほうじんぽかぽか","110005017118 ","新潟県新潟市西区","五十嵐東1丁目19番3号10五十嵐東1丁目19番3号10","090-5345-5579","025-367-9203","http://honnwaka2022.com/","居宅訪問型児童発達支援","居宅訪問型児童発達支援・保育所等訪問支援ほんわか","きょたくほうもんがたじどうはったつしえんほいくしょとうほうもんしえんほんわか","1550101685","新潟県新潟市西区","五十嵐東1丁目19番3号10五十嵐東1丁目19番3号10","090-5345-5579","025-367-9203","http://honnwaka2022.com/",37.87558529,138.95583808,"09:00-17:00","00:00-00:00","00:00-00:00","00:00-00:00","土日祭日　12/27~1/3",,
"15000","A0000064873","新潟県","一般社団法人Natural","いっぱんしゃだんほうじんなちゅらる","1110005016161","新潟県村上市","羽黒町１１−２３","0254-62-7200","0254-62-7370","https://shien-natural.net/","居宅訪問型児童発達支援","こども発達支援所　はる","こどもはったつしえんじょはる","1551200080","新潟県村上市","羽黒町11番13号","0254-62-7200","0254-62-7370","https://shien-natural.net/",38.21677981,139.48252052,"09:00-17:00","","","","土曜日・日曜日・祝祭日・年末年始（12月30日〜1月3日）、運営法人の指定する日","利用時間は、各利用者の健康状態や保護者の状況等により伸縮させる。",
"15000","A0000094543","新潟県","合同会社BOND","ごうどうかいしゃぼんど","9110003004788","新潟県村上市","新町8番35号","090-9004-7523",,"https://haru-bnd.com","居宅訪問型児童発達支援","ハルガーデン","はるがーでん","1551200122","新潟県村上市","安良町1番1号　1F","0254-62-7701",,,38.22343426,139.47804813,"09:00-17:00","","","","土日祝日",,
"15000","A0000085608","新潟県","燕メタセコイアの会","つばめめたせこいあのかい","2110005016680","新潟県燕市","吉田神田町19番8号","0256-78-7001","0256-78-7001","https://www.metasekoia.com/","居宅訪問型児童発達支援","ロンディーネの杜","ろんでぃーねのもり","1551300088","新潟県燕市","吉田神田町19番8号","0256-78-7001","0256-78-7001","https://www.metasekoia.com/",37.69341851,138.88313683,"09:00-17:00","","","","土、日、祝日、年末年始（12/29〜1/3）",,
"15000","A0000085852","新潟県","特定非営利活動法人　ギフテッド","とくていひえいりかつどうほうじんぎふてっど","5110005016612","新潟県上越市","昭和町2丁目7番29号1階","025-520-9756","025-520-9756","https://www.npo-gifted.com/","居宅訪問型児童発達支援","SMiDデイサービスSora","えすえむあいでぃでいさーびすそら","1550300212","新潟県上越市","寺町2-20-1上越市福祉交流プラザ1階","0255429129","025-542-9129","https://www.npo-gifted.com/",37.14784709,138.23608270,"09:00-17:00","09:00-17:00","","09:00-17:00","日曜日、8月13日〜15日、12月29日〜1月3日",,
"17201","A0000018293","金沢市","一般社団法人金沢ゆとり学園","いっぱんしゃだんほうじんかなざわゆとりがくえん","3220005008303","石川県金沢市","富樫２丁目5番42-1号","076-256-3390","076-256-3390","http://www17.plala.or.jp/yutorihp/","居宅訪問型児童発達支援","金沢ゆとり学園","かなざわゆとりがくえん","1750102806","石川県金沢市","長坂２丁目６番１号","076-225-4745","076-225-4745","http://www17.plala.or.jp/yutorihp/",36.53696387,136.66147203,"","","","",,,
"17201","A0000083592","金沢市","株式会社MOYU","かぶしきがいしゃもゆ","22000101882  ","石川県金沢市","高尾台１丁目35番地２","076-272-5833","076-298-0082","https://86haru.jp","居宅訪問型児童発達支援","親子DE発達凸凹８６","おやこではったつでこぼこはる","1750102954","石川県金沢市","高尾台１丁目54番地","076-272-5833","076-298-0082",,36.52414840,136.63807417,"10:00-16:00","","","","土曜日、国民の祝日、年末年始、お盆",,
"17201","A0000106233","金沢市","Team　Hapinss.株式会社","ちーむはぴねすかぶしきかいしゃ","6220001025258","石川県金沢市","大河端西二丁目117番地久安4丁目166","0762092572","0762092572","https://thm-kidslab.com","居宅訪問型児童発達支援","Team　Happiness　 メディカルケア　Kids　Lab.","ちーむはぴねすめでぃかるきっずらぼ","1750103226","石川県金沢市","三口町火44ブィラ88　1階","0762092572",,"https://thm-kidslab.com",36.60868189,136.64320640,"","","","",,,
"17000","A0000137391","石川県","Ｐ＆Ｈ株式会社","ぴーあんどえいちかぶしきがいしゃ","8220001024563","石川県金沢市","みずき３丁目４２番地","076-208-5368","076-208-5369","","居宅訪問型児童発達支援","にこわ","にこわ","1751400183","石川県河北郡内灘町","大学２丁目２５−２コーポ大学１０３","090-6013-8417",,,36.65301515,136.64605286,"08:30-17:00","08:30-17:00","","08:30-17:00","日曜日　8/13〜8/16、12/29〜1/3",,
"17201","A0000109415","金沢市","金沢市","かなざわし",,"石川県金沢市","広坂１丁目１番１号","076-220-2289","076-232-0294","https://www4.city.kanazawa.lg.jp/index.html","居宅訪問型児童発達支援","金沢市障害児通園施設ひまわり教室","かなざわししょうがいじつうえんしせつひまわりきょうしつ","1750100032","石川県金沢市","十一屋町４番34号","076-243-6786","076-243-6786","",36.54408806,136.66206623,"09:00-17:15","09:00-17:15","","","日曜日、祝日、12月29日から翌年１月３日まで",,
"17000","A0000027989","石川県","株式会社サンフラワー","かぶしきかいしゃさんふらわー",,"石川県七尾市","中島町奥吉田カ乙部一番甲二地","0767-66-6010","0767-66-6299","http://sun-flower-niji.net/","居宅訪問型児童発達支援","居宅訪問型児童発達支援事業所サンフラワー","きょたくほうもんがたじどうはったつしえんじぎょうしょさんふらわー","1750202002","石川県七尾市","中島町奥吉田カ乙部一番甲二地","0767-66-6010",,,37.11986929,136.85043860,"","","","",,,
"17000","A0000090555","石川県","リハビリライフサポート株式会社","りはびりらいふさぽーとかぶしきがいしゃ","0220001022505","石川県小松市","串町丙7番地２","0761582085","0761582085","https://feliz-komatsu.com/","居宅訪問型児童発達支援","MIRAI KODOU","みらいこどう","1750302190","石川県小松市","串町丙６番地２","0761582085","0761582085",,36.36867536,136.42706866,"09:45-15:00","","","09:45-15:00","日曜",,
"17000","A0000069788","石川県","一般社団法人ひだまり","いっぱんしゃだんほうじんひだまり","8220005008612","石川県小松市","平面町カ２０３番地１","0761-66-8098","0761-66-8098","https://hidamari-kotori.hp.peraichi.com","居宅訪問型児童発達支援","ことり","ことり","1750302174","石川県小松市","若杉町カ７９番地","0761-66-8098","0761-66-8098","https://hidamari-kotori.hp.peraichi.com",36.39512264,136.48475471,"","","","",,,
"18201","A0000014384","福井市","合同会社　ぽると","ごうどうがいしゃぽると","8210003000729","福井県福井市","八重巻中町25-8","0776-89-1256",,"http://www12.plala.or.jp/porto/","居宅訪問型児童発達支援","ぽると","ぽると","1850100056","福井県福井市","八重巻中町25-8","0776-89-1256",,"http://www12.plala.or.jp/porto/",36.10498135,136.22276615,"09:00-17:00","","","","日曜日、原則として隔週月、木曜日",,
"18201","A0000013886","福井市","一般社団法人ＯｒａｎｇｅＫｉｄｓ’ＣａｒｅＬａｂ．","いっぱんしゃだんほうじんおれんじきっずけあらぼ","6210005009514","福井県福井市","灯明寺３丁目３５１１なし","0776-21-3339","0776-21-3339","http://carelab.jp","居宅訪問型児童発達支援","ＯｒａｎｇｅＫｉｄｓ’ＣａｒｅＬａｂ．","おれんじきっずけあらぼ","1850101740","福井県福井市","灯明寺３丁目３５１１","0776-21-3339","0776-21-3339","http://carelab.jp",36.09793459,136.21187869,"09:00-17:00","","","","土日、祝日、12/29〜1/3",,
"18000","A0000061118","福井県","株式会社やまちゃん","かぶしきがいしゃやまちゃん","6210001017066","福井県敦賀市","堂50号１番地の4","080-6350-7481","","","居宅訪問型児童発達支援","NEST　Care","ねすとけあ","1850200450","福井県敦賀市","中央町１丁目9-4","070-4126-0190",,,35.64391093,136.05821812,"","","","",,,
"18201","A0000075480","福井市","株式会社やまちゃん","やまちゃん","6210001017066","福井県敦賀市","堂５０号１番地の４","080-6350-7481","","","居宅訪問型児童発達支援","ＮＥＳＴ　Ｃａｒｅ福井店","ねすとけあふくいてん","1850102417","福井県福井市","大和田２丁目４１８エルパプラス２Ｆ","070-8902-0884","0776-63-5583",,36.09487824,136.24873022,"","","","",,,
"18000","A0000061149","福井県","株式会社ふらむはぁとリハビリねっと","かぶしきがいしゃふらむはあとりはびりねっと","4210002014270","福井県小浜市","南川町12番13号","0770-53-3028","0770-53-3018","https://cokouta.com/","居宅訪問型児童発達支援","小浜市母と子の家児童発達支援センター","おばましははとこのいえじどうはったつしえんせんたー","1850300029","福井県小浜市","後瀬町１番５号","0770-53-2603","0770-64-5150","https://cokouta.com/",35.49366511,135.74804125,"","","","","土・日曜日",,
"18000","A0000127756","福井県","独立行政法人国立病院機構あわら病院","どくりつぎょうせいほうじんこくりつびょういんきこうあわらびょういん","1013205001281","福井県あわら市","北潟２３８号１番地","0776-79-1211","0776-79-1249","https://awara.hosp.go.jp/","居宅訪問型児童発達支援","あわら病院重症心身障害児（者）在宅支援事業所あおば","どくりつぎょうせいほうじんこくりつびょういんきこうあわらびょういん","1850700368","福井県あわら市","北潟238号1番地","0776-79-1211","0776-79-1249","https://awara.hosp.go.jp/",36.25581670,136.21189121,"09:00-17:00","","","","土日祝",,
"18201","A0000119579","福井市","社会福祉法人　慶長会","しゃかいふくしほうじんけいちょうかい","8210005005222","福井県坂井市","丸岡町南横地第１０号４４番地-","0776-66-6776","0776-66-6799","http://www.keichoukai.or.jp/","居宅訪問型児童発達支援","こども発達支援センター　のびろ","こどもはったつしえんせんたーのびろ","1850102599","福井県福井市","三郎丸４丁目２０１番地","0776-87-0606","0776-87-0600","https://www.keichoukai.or.jp/nobiro/",36.08273852,136.19459759,"","","","",,,
"18000","A0000070919","福井県","特定非営利活動法人はぁもにぃ永平寺","とくていひえいりかつどうほうじんはあもにいえいへいじ","6210005009472","福井県吉田郡永平寺町","松岡吉野堺18-5-1","0776-61-0258","0776-50-1030","http://harmonyeiheiji.wixsite.com/harmony","居宅訪問型児童発達支援","重症心身障がい児者福祉サービス事業所　はぁもにぃ","じゅうしょうしんしんしょうがいじしゃふくしさーびすじぎょうしょはあもにい","1851000040","福井県吉田郡永平寺町","松岡吉野堺18-5-1","0776-61-0258","0776-50-1030","http://harmonyeiheiji.wixsite.com/harmony",36.08652881,136.29459813,"10:30-13:30","","","","土、日、国民の祝日、年末年始その他事業所が定める日",,
"20201","A0000029620","長野市","社会福祉法人長野市社会事業協会","しゃかいふくしほうじんながのししゃかいじぎょうきょうかい","5100005001689","長野県長野市","若里６丁目６番14号","026-217-7800","026-217-7824","https://nagano-shajikyo.or.jp/","居宅訪問型児童発達支援","児童発達支援センターにじいろキッズらいふ","じどうはったつしえんせんたーにじいろきっずらいふ","2050100037","長野県長野市","若里6丁目6番14号","026-219-3780","026-223-6011","https://nagano-shajikyo.or.jp/n-k-life/",36.62688291,138.19339311,"09:30-16:00","","","","土日、国民の祝日に関する法律に規定する休日、年末年始。",,
"20202","A0000030261","松本市","合同会社アーチ","ごうどうがいしゃあーち","6100003004759","長野県松本市","南原二丁目2番5-1号","0263-87-0445","0263-87-0446",,"居宅訪問型児童発達支援","そだちえ","そだちえ","2050200399","長野県松本市","南原二丁目2番5-1号","0263-87-0445","0263-87-0446",,36.21172351,137.94514554,"10:00-18:00","09:00-15:00","","","第２・４土曜日、日曜日、祝日、お盆、年末年始、学校長期休暇時",,
"20000","A0000021086","長野県","社会福祉法人カルディア会","しゃかいふくしほうじんかるでぃあかい","7100005004343","長野県上田市","蒼久保５５８番地","0268-71-5445","0268-75-5378","https://www.karudia.jp/","居宅訪問型児童発達支援","上田いずみ園","うえだいずみえん","2050300025","長野県上田市","蒼久保558","0268-35-0339","0268-35-0221","https://www.karudia.jp/ueda-izumi",36.38934912,138.29035790,"09:00-16:00","","","","土曜、日曜、祝日",,
"20000","A0000026346","長野県","飯田市","いいだし","2000020202053","長野県飯田市","大久保町2534","0265-22-4511",,"https://www.city.iida.lg.jp/","居宅訪問型児童発達支援","飯田市こども発達センターひまわり","いいだしこどもはったつせんたーひまわり","2050500020","長野県飯田市","松尾新井5933-2","0265-23-6097","0265-23-6091",,35.50103561,137.85056614,"09:00-15:00","","","","土曜日、日曜日、祝祭日、12/29〜1/3",,
"20000","A0000024287","長野県","有限会社中部エンジニア","ゆうげんがいしゃちゅうぶえんじにあ",,"長野県安曇野市","三郷温4952","0263-77-4130","0263-77-6030",,"居宅訪問型児童発達支援","あおぞらnobi","あおぞらのび","2054000159","長野県安曇野市","三郷温6084-1","0263-77-7320","0263-77-7320",,36.26626502,137.88181772,"09:00-14:00","","","","日曜・祭日．１２／２９から１／３．８／１１から８／１５",,
