"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"40130","A0000084739","福岡市","フロンティアリンク株式会社","ふろんてぃありんくかぶしきがいしゃ","5010001103713","東京都中央区","新川1丁目6番12号","03-6421-2531","03-6421-2538","https://career.frontier-link.jp/","就労定着支援","フロンティアリンク　福岡キャリアセンター","ふろんてぃありんくふくおかきゃりあせんたー","4010801134","福岡県福岡市中央区","大名2-4-30西鉄赤坂ビル４階","092-791-6872","092-791-6873","https://career.frontier-link.jp/",33.58889617,130.39123540,"09:30-15:30","09:30-12:00","","09:30-15:30","日","水曜日は9：30〜12：00",
"29201","A0000064379","奈良市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目3番6号","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー奈良センター","しゆうろうていちやくしえんじぎようしようえるびならせんた","2910103106","奈良県奈良市","三条町４８７ー１小山ビルデイング３階","0742-93-6114","0742-93-6115",,34.68510599,135.80500813,"10:00-16:00","10:00-16:00","","",,,
"24000","A0000069572","三重県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座２丁目３番６号","03-6268-9542","03-6268-9543",,"就労定着支援","就労定着支援事業所ウェルビー四日市センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーよっかいちせんたー","2410201939","三重県四日市市","三栄町３−１５小林ビル１階","059-327-5526","059-327-5527",,34.96451759,136.62230166,"10:00-16:00","10:00-16:00","","",,,
"17201","A0000072452","金沢市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目３番６号","03-6268-9542","03-6268-9543",,"就労定着支援","就労定着支援事業所　ウェルビー金沢センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーかなざわせんたー","1710105261","石川県金沢市","南町４番55号　WAKITAビル３階","076-254-5845","076-254-5846",,36.56717406,136.65357158,"10:00-16:00","10:00-16:00","","","国民の祝日と当社で定めた年末年始休暇",,
"34100","A0000078993","広島市","フロンティアリンク株式会社","ふろんてぃありんくかぶしきがいしゃ","5010001103713","東京都中央区","新川一丁目６番１２号","03-6421-2531","03-6421-2538","https://career.frontier-link.jp/","就労定着支援","フロンティアリンク広島キャリアセンター","ふろんてぃありんくひろしまきゃりあせんたー","3410217891","広島県広島市中区","大手町2-8-5合人社広島大手町ビル7階","082-258-2295","082-258-2296",,34.38624681,132.45501978,"09:30-15:30","","","","ゴールデンウイーク、年末年始 （1２月２９日〜１月３日）",,
"15100","A0000097696","新潟市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ",,"東京都中央区","銀座2丁目3番6号","03-6268-9542","03-6268-9543",,"就労定着支援","就労定着支援事業所　ウェルビー万代シテイセンター","しゅうろうていちゃくしえんじぎょうしょうぇるびーばんだいしていせんたー","1510104803","新潟県新潟市中央区","万代４−１−３プラザ２１　１階","025-384-4528","025-384-4529","",37.91745100,139.05809919,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,
"15100","A0000098745","新潟市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ",,"東京都中央区","銀座2丁目3番6号","03-6268-9542","03-6268-9543",,"就労定着支援","ウェルビー新潟センター","うぇるびーにいがたせんたー","1510103888","新潟県新潟市中央区","笹口２丁目１０番地１WIN21　５階A号室","025-256-8735","025-256-8736",,37.91097141,139.06621008,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,
"42201","A0000098743","長崎市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ",,"東京都中央区","銀座二丁目3番6号","03-6268-9542","03-6268-9543",,"就労定着支援","就労定着支援事業所　ウェルビー長崎駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーながさきえきまえせんたー","4210104339","長崎県長崎市","西坂町２番３号長崎駅前第一生命ビルディング７階","095-801-1165",,,32.74952144,129.87981922,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,
"15100","A0000078242","新潟市","フロンティアリンク株式会社","ふろんてぃありんくかぶしきがいしゃ","5010001103713","東京都中央区","新川1丁目6番12号","03-6421-2531","03-6421-2538","","就労定着支援","フロンティアリンク新潟キャリアセンター","ふろんんてぃありんくにいがたきゃりあせんたー","1510104589","新潟県新潟市中央区","東大通１丁目7番７号IMAⅢ　３階B","025-384-4650","025-384-4652",,37.91507358,139.06129073,"09:30-15:30","09:30-15:30","","09:30-15:30","日曜日",,
"14201","A0000086976","横須賀市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー横須賀中央駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーよこすかちゅうおうえきまえせんたー","1411902602","神奈川県横須賀市","若松町３−１４−１０イデアーレ横須賀中央１階","046-845-6261","046-845-6263",,35.27864869,139.67254167,"10:00-16:00","10:00-16:00","","","日曜日、当社で定めた年末年始休暇","日曜日、当社で定めた年末年始休暇",
"37201","A0000100150","高松市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目３−６","03-6268-9542","03-6268-9543",,"就労定着支援","就労定着支援事業所　ウェルビー高松センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーたかまつせんたー","3712021397","香川県高松市","寿町２−３−１１高松丸田ビル４階","087-813-1148","087-813-1149",,34.34679530,134.04818157,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,
"25201","A0000097981","大津市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目3番6号","03-6268-9542","03-6268-9543","","就労定着支援","就労定着支援事業所ウェルビー大津センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーおおつせんたー","2510102508","滋賀県大津市","中央3-2-1セザール大津森田ビル2F","077-572-5195","077-572-5196",,35.00720780,135.86762268,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,
"40203","A0000099603","久留米市","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座二丁目３番６号","03-6268-9542","03-6268-9543","","就労定着支援","就労定着支援事業所　ウェルビー西鉄久留米駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーにしてつくるめえきまえせんたー","4012702892","福岡県久留米市","東町40−12久留米QRビル6階","0942649166","0942649167",,33.31213398,130.52012451,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,
"01100","A0000019611","札幌市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","ウェルビー札幌センター","うぇるびーさっぽろせんたー","0110102712","北海道札幌市中央区","北二条西3丁目1-12敷島ビル　2階","011-213-1981","011-213-1982","https://www.welbe.co.jp/center/hokkaido/sapporo.html",43.06361720,141.35198449,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜日、年末年始",,
"09201","A0000019509","宇都宮市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所ウェルビー宇都宮センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーうつのみやせんたー","0910102110","栃木県宇都宮市","池上町4-2アソルティ宇都宮5階A","028-614-3323",,"https://www.welbe.co.jp/center/tochigi/utsunomiya.html",36.56143656,139.88090922,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日と当社で定めた年末年始休暇",,
"09201","A0000081059","宇都宮市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー宇都宮第2センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーうつのみやだいにせんたー","0910102946","栃木県宇都宮市","大通り2-1-5明治安田生命宇都宮大通りビル　8階","028-666-8037","028-666-8038",,36.55500671,139.88258721,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜日、年末年始","金曜日のみ利用可能時間は10：00〜14：00",
"10202","A0000023501","高崎市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー高崎駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーたかさきえきまえせんたー","1010202107","群馬県高崎市","栄町１４−５内堀ビル３階３−A","027-320-7511","027-320-7512","https://www.welbe.co.jp/center/gunma/takasaki.html",36.32182908,139.01548384,"10:00-16:00","10:00-16:00","","","年末年始",,
"10202","A0000043730","高崎市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー高崎駅前第２センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーたかさきえきまえだいにせんたー","1010202404","群馬県高崎市","八島町５８番地１ウエスト・ワンビル８階","027-329-5315","027-329-5316",,36.32182908,139.01107553,"10:00-16:00","10:00-16:00","","",,,
"11000","A0000081058","埼玉県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー草加駅東口センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーそうかえきひがしぐちせんたー","1111800973","埼玉県草加市","高砂二丁目１０−１８WISENEXT草加駅前ビル５階","048-954-7803",,,35.82943173,139.80385732,"","","","",,,
"11000","A0000081795","埼玉県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","ウェルビー航空公園駅前センター","うぇるびーこうくうこうえんえきまえせんたー","1112500879","埼玉県所沢市","喜多町１７−１１マッキンレービル１Ｆ","04-2920-2323","04-2920-2324","https://www.welbe.co.jp/center/saitama/kokukoen.html",35.79815763,139.46529894,"","","","",,,
"11000","A0000081796","埼玉県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","ウェルビー朝霞台駅前センター","うぇるびーあさかだいえきまえせんたー","1112100340","埼玉県朝霞市","浜崎1-3-6ル・クール3階301号室","048-486-6577","048-486-6578","https://www.welbe.co.jp/center/saitama/asakadai.html",35.81524159,139.58821610,"","","","",,,
"11000","A0000081797","埼玉県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","ウェルビー草加駅前センター","うぇるびーそうかえきまえせんたー","1111800585","埼玉県草加市","氷川町２１０１−１シーバイオビル３階","048-929-7575","048-929-7576","https://www.welbe.co.jp/center/saitama/soka.html",35.82660998,139.80300749,"","","","",,,
"11000","A0000081798","埼玉県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","ウェルビー春日部センター","うぇるびーかすかべせんたー","1110601174","埼玉県春日部市","中央１−４−６オガワ第３ビル　３階","048-884-8635","048-884-8636","https://www.welbe.co.jp/center/saitama/kasukabe.html",35.97757562,139.74955367,"","","","",,,
"11000","A0000081800","埼玉県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","ウェルビー所沢プロペ通りセンター","うぇるびーところざわぷろぺどおりせんたー","1112501372","埼玉県所沢市","日吉町8-2プロペ所沢ビルⅡ2階","0429374343",,,35.78883407,139.47184591,"","","","",,,
"11100","A0000020571","さいたま市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー大宮センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーおおみやせんたー","1116509157","埼玉県さいたま市大宮区","大門町３−６１第２GSビル５階","048-640-5010","048-640-5011","https://www.welbe.co.jp/center/saitama/omiya.html",35.90742533,139.62997344,"10:00-16:00","10:00-16:00","","","日曜日及び国民の祝日及び当社が定めた年末年始","毎週金曜日、利用可能時間が10時〜14時です。",
"11201","A0000021304","川越市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー川越駅前第2センター","しゅうろうていちゃくしえんじぎょうしょうぇるびいかわごええきまえだいにせんたあ","1110401229","埼玉県川越市","川越市脇田町15-21　ジョージビルワキタ　1階","049-299-4213","049-299-4214","https://www.welbe.co.jp/center/saitama/kawagoe2.html",35.90978296,139.48381556,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,
"11201","A0000026110","川越市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー川越駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーかわごええきまえせんたー","1110400932","埼玉県川越市","脇田本町9-16　YKビル2階","049-249-8070","049-249-8071","https://www.welbe.co.jp/center/saitama/kawagoe.html",35.90503073,139.48135483,"09:00-18:00","09:00-18:00","","","年末年始",,
"11201","A0000058403","川越市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビ—川越駅前第3センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーかわごええきまえだいさんせんたー","1110401252","埼玉県川越市","脇田本町9-16YKビル６階","049-257-5193",,,35.90503073,139.48135483,"","","","",,,
"11203","A0000018189","川口市","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座二丁目３番６号銀座並木通りビル７Ｆ","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー西川口センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーにしかわぐちせんたー","1110201561","埼玉県川口市","並木3-1-1第二福原ビル5階","048-240-6363","048-240-6364","https://www.welbe.co.jp/center/saitama/nishikawaguchi.html",35.81597124,139.70489480,"09:00-18:00","09:00-18:00","","09:00-18:00","年末年始",,
"11203","A0000077807","川口市","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座二丁目３番６号銀座並木通りビル７Ｆ","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー西川口第2センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーにしかわぐちだいにせんたー","1110202908","埼玉県川口市","西川口1-6-3西川口ビル5階B号室","048-287-9647","048-287-9648",,35.81539354,139.70333661,"10:00-16:00","10:00-16:00","","",,"国民の祝日と当社で定めた年末年始休暇を除く",
"11222","A0000019341","越谷市","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー新越谷駅前センター","しゆうろうていちやくしえんじぎようしよ","1110801337","埼玉県越谷市","南越谷4丁目11-4セントエルモ新越谷4階","048-990-5656","048-990-5657","https://www.welbe.co.jp/center/saitama/shinkoshigaya.html",35.87493852,139.78915782,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日と当社で定めた年末年始休暇","毎週金曜日利用可能時間が10時〜14時です。",
"11222","A0000027516","越谷市","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー新越谷駅前第２センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーしんこしがやえきまえだいにせんたー","1110801378","埼玉県越谷市","南越谷1-12-11イーストサンビル２　３階C室","048-990-5533","048-990-5534","https://www.welbe.co.jp/center/saitama/shinkoshigaya2.html",35.87446919,139.79046330,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日と当社で定めた年末年始","毎週金曜日利用可能時間が10時〜14時です。",
"12000","A0000033431","千葉県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー松戸第２センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーまつどだいにせんたー","1212401697","千葉県松戸市","本町１４−１松戸本町センタービル２階","047-712-0507",,,35.78570401,139.89810475,"10:00-16:00","10:00-16:00","","10:00-16:00","年末年始",,
"12000","A0000098892","千葉県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所 ウェルビー松戸センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーまつどせんたー","1212401127","千葉県松戸市","本町１４ー２松戸第一生命ビル６F","047-703-3636","047-703-3637",,35.78585677,139.89818807,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,
"12000","A0000098893","千葉県","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所 ウェルビー浦安駅前センター","しゅうろうていちぇくしえんじぎょうしょうぇるびーうらやすえきまえせんたー","1211900624","千葉県浦安市","当代島１−１−１１フォーレストビル４階","047-314-5083","047-314-5084",,35.66584015,139.89192281,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,
"12000","A0000011373","千葉県","特定非営利活動法人エヌフィット","とくていひえいりかつどうほうじんえぬふぃっと","2010005014190","東京都中央区","日本橋人形町３の３の１０日本橋TECビル3階","050-1412-5954","03-5641-7227","http://n-fit.org/","就労定着支援","エヌフィットキャリアカレッジ","えぬふぃっときゃりあかれっじ","1212700841","千葉県市川市","行徳駅前１の２２の１９フェイスタワー２Ｆ","047-704-8150","047-704-8157","http://n-fit.org",35.68443090,139.91368426,"10:00-15:00","10:00-15:00","","","日曜日、祝祭日",,
"12100","A0000019650","千葉市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー千葉駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーちばえきまえせんたー","1210102925","千葉県千葉市中央区","新町１８−１０　千葉第一生命ビル２階","043-302-7220","043-302-7221","https://www.welbe.co.jp/center/chiba/chiba.html",35.61009967,140.11280626,"10:00-16:00","10:00-16:00","","","年末年始","必要に応じて営業日及び営業時間を変更する場合があります。",
"12100","A0000027546","千葉市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー千葉駅前第２センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーちばえきまえだいにせんたー","1210103881","千葉県千葉市中央区","弁天１−１−５中村ビル3階","043-307-3167","043-307-3168",,35.61379361,140.11373079,"10:00-16:00","10:00-16:00","","","営業日・休日は当社カレンダーによる","必要に応じてサービス提供日および提供時間を変更する場合があります。",
"12100","A0000068159","千葉市","株式会社みらくる","かぶしきがいしゃみらくる","1010001173108","東京都中央区","日本橋堀留町2-9-6","03-6892-8180","03-6892-8200",,"就労定着支援","ディーキャリア千葉オフィス","でぃーきゃりあちばおふぃす","1210103931","千葉県千葉市中央区","中央3-3-8日進センタービル2階B室","043-306-6213","043-306-6214","http://dd-career.com/office/chiba/",35.60857856,140.12150872,"","","","",,,
"12204","A0000020449","船橋市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー西船橋駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーにしふなばしえきまえせんたー","1212801235","千葉県船橋市","印内町603-1田中ビル301A","047-433-6622","047-433-6621","https://www.welbe.co.jp/center/chiba/nishifuna.html",35.70618218,139.95848289,"10:00-16:00","10:00-16:00","","","国民の祝日と当社で定めた年末年始休暇","必要に応じてサービス提供日および提供時間を変更する場合があります。",
"13000","A0000001914","東京都","一般社団法人障害者就労支援協会","いっぱんしゃだんほうじんしょうがいしゃしゅうろうしえんきょうかい",,"東京都中央区","日本橋室町１−５−１５昇賢ビル4階","03-6225-2505","03-6225-2506","https://confidence-s.com","就労定着支援","コンフィデンス日本橋","こんふぃでんすにほんばし","1310200694","東京都中央区","日本橋室町１−５−１５昇賢ビル４階","03-6225-2505","03-6225-2506","https://nihonbashi.confidence-s.com",35.68572878,139.77467694,"09:00-17:00","09:00-13:00","","","日曜日",,
"13000","A0000003190","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー荻窪駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーおぎくぼえきまえせんたー","1311502890","東京都杉並区","上荻１-５-７ハザマビル７階","03-6915-1421","03-6915-1422","https://www.welbe.co.jp/center/tokyo/ogikubo.html",35.70504194,139.62176673,"","","","",,,
"13000","A0000019893","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー秋葉原駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーあきはばらえきまえせんたー","1310100605","東京都千代田区","神田佐久間町２−１５　秋葉原・加藤ビル１階","03-5835-1223","03-5835-1224","https://www.welbe.co.jp/center/tokyo/akihabara.html",35.69837469,139.77614886,"","","","","年末年始",,
"13000","A0000019935","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー錦糸町センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーきんしちょうせんたー","1310701469","東京都墨田区","江東橋４−２２−４　ガーベラ錦糸町ビル２階","03-5625-5751","03-5625-5752",,35.69518090,139.81741820,"","","","","年末年始",,
"13000","A0000019969","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー渋谷センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーしぶやせんたー","1311301244","東京都渋谷区","桜丘町４−２４　桜ケ丘平井ビル１階","03-6416-9680","03-6416-9681","https://www.welbe.co.jp/center/tokyo/shibuya.html",35.65544983,139.70332001,"","","","","年末年始",,
"13000","A0000019993","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー池袋センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーいけぶくろせんたー","1311601692","東京都豊島区","池袋２−４０−１３　ＶＯＲＴ池袋Ⅰ７階","03-5956-2011","03-5956-2012","https://www.welbe.co.jp/center/tokyo/ikebukuro.html",35.73334121,139.70898030,"","","","","年末年始",,
"13000","A0000020013","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー北千住駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーきたせんじゅえきまえせんたー","1312103987","東京都足立区","千住３−１　藤田ビル２階","03-5284-6331","03-5284-6332","https://www.welbe.co.jp/center/tokyo/kitasenju.html",35.75116146,139.80048045,"09:00-18:00","09:00-18:00","","09:00-18:00","年末年始",,
"13000","A0000020058","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー三鷹センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーみたかせんたー","1312701129","東京都三鷹市","下連雀3−32−3　名取屋興産ビル３０５号室","0422-40-4800","0422-40-4801","https://www.welbe.co.jp/center/tokyo/mitaka.html",35.69888285,139.56084983,"09:00-18:00","09:00-18:00","","09:00-18:00","年末年始",,
"13000","A0000020074","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー府中駅前センター","うろうていちゃくしえんじぎょうしょうぇぇるびーふちゅうえきまえせんたー","1312901455","東京都府中市","寿町１−１−３　三ツ木寿町ビル８階","042-306-6273","042-306-6274","https://www.welbe.co.jp/center/tokyo/fuchu.html",35.67277274,139.47848011,"09:00-18:00","09:00-18:00","","09:00-18:00","年末年始",,
"13000","A0000020077","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労定着支援","就労定着支援事業所　ウェルビー町田駅前センター","しゅうろうていちゃくしえんじぎょうしょうぇるびーまちだえきまえせんたー","1313202200","東京都町田市","森野１−３３−１１　町田森野ビル１０２","042-850-9830","042-850-9839","https://www.welbe.co.jp/center/tokyo/machidaekimae.html",35.54695264,139.44403719,"09:00-18:00","09:00-18:00","","09:00-18:00","年末年始",,
