"都道府県コード又は市区町村コード","NO（※システム内の固有の番号、連番）","指定機関名","法人の名称","法人の名称_かな","法人番号","法人住所（市区町村）","法人住所（番地以降）","法人電話番号","法人FAX番号","法人URL","サービス種別","事業所の名称","事業所の名称_かな","事業所番号","事業所住所（市区町村）","事業所住所（番地以降）","事業所電話番号","事業所FAX番号","事業所URL","事業所緯度","事業所経度","利用可能な時間帯（平日）","利用可能な時間帯（土曜）","利用可能な時間帯（日曜）","利用可能な時間帯（祝日）","定休日","利用可能曜日特記事項（留意事項）","定員"
"12100","E0000023415","千葉市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー千葉駅前第２センター","うぇるびーちばえきまえだいせんたー","1210103881","千葉県千葉市中央区","弁天1-1-5　中村ビル3階","043-307-3167","043-307-3168","https://www.welbe.co.jp/center/chiba/chiba2.html",35.61379361,140.11373078,"10:00-16:00","10:00-16:00","","","営業日・休日は当社カレンダーによる","木曜日は10時〜14時とします。",16
"12204","E0000023876","船橋市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー西船橋駅前センター","うぇるびーにしふなばしえきまえせんたー","1212801235","千葉県船橋市","印内町603-1　田中ビル301Ａ","047-433-6622","047-433-6621","https://www.welbe.co.jp/center/chiba/nishifuna.html",35.70618218,139.95848289,"10:00-16:00","10:00-16:00","","","営業日・休日は当社カレンダーによる","木曜日のみ利用可能な時間帯が10時から14時になります。",20
"13000","E0000075294","東京都","一般社団法人障害者就労支援協会","いっぱんしゃだんほうじんしょうがいしゃしゅうろうしえんきょうかい",,"東京都中央区","日本橋室町１−５−１５昇賢ビル4階","03-6225-2505","03-6225-2506","https://confidence-s.com","就労移行支援","コンフィデンス日本橋","こんふぃでんすにほんばし","1310200355","東京都中央区","日本橋室町１−５−１５　昇賢ビル４階","03-6225-2505","03-6225-2506","https://nihonbashi.confidence-s.com",35.68572878,139.77467694,"10:30-15:30","10:00-12:00","","","12/29〜1/3",,20
"13000","E0000075229","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー秋葉原駅前センター","うぇるびーあきはばらえきまえせんたー","1310100290","東京都千代田区","神田佐久間町２−１５秋葉原・加藤ビル１階","03-5835-1223","03-5835-1224","https://www.welbe.co.jp/center/tokyo/akihabara.html",35.69837469,139.77614886,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日と当社で定めた年末年始休暇","日曜日、国民の祝日と当社で定めた年末年始休暇除く",20
"13000","E0000076126","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー錦糸町センター","うぇるびーきんしちょうせんたー","1310701105","東京都墨田区","亀沢4-19-12WBcourt　1階","03-6456-1885","03-6456-1886","https://www.welbe.co.jp/center/tokyo/kinshicho.html",35.69869999,139.80794962,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日と当社で定めた年末年始休暇","日曜日、国民の祝日と当社で定めた年末年始休暇除く",20
"13000","E0000077000","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー蒲田センター","うぇるびーかまたせんたー","1311102782","東京都大田区","蒲田５−４９−１２蒲田Ｍ＆Ｍ１ビル５階−２","03-6715-8153","03-6715-8154","https://www.welbe.co.jp/center/tokyo/kamata.html",35.55944760,139.71743630,"10:00-16:00","10:00-16:00","","","国民の祝日と当社で定めた年末年始休暇","国民の祝日と当社で定めた年末年始休暇除く",20
"13000","E0000077632","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー渋谷センター","うぇるびーしぶやせんたー","1311300923","東京都渋谷区","桜丘町４−２４桜ヶ丘平井ビル１階","03-6416-9680","03-6416-9681","https://www.welbe.co.jp/center/tokyo/shibuya.html",35.65544704,139.70328668,"10:00-16:00","10:00-16:00","","","日曜、国民の祝日と当社で定めた年末年始の休暇","日曜、国民の祝日と当社で定めた年末年始の休暇を除く",20
"13000","E0000078201","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー荻窪駅前センター","うぇるびーおぎくぼえきまえせんたー","1311502544","東京都杉並区","上荻１−５−７ハザマビル７階","03-6915-1421","03-6915-1422","https://www.welbe.co.jp/center/tokyo/ogikubo.html",35.70505861,139.62172507,"10:00-16:00","10:00-16:00","","","日曜、国民の祝日と当社で定めた年末年始休暇","日曜、国民の祝日と当社で定めた年末年始休暇を除く",20
"13000","E0000078389","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー池袋センター","うぇるびーいけぶくろせんたー","1311601254","東京都豊島区","池袋２−４０−１３ＶＯＲＴ池袋Ⅰ７階","03-5956-2011","03-5956-2012","https://www.welbe.co.jp/center/tokyo/ikebukuro.html",35.73334398,139.70896363,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日と当社で定めた年末年始休暇","日曜日、国民の祝日と当社で定めた年末年始休暇除く",20
"13000","E0000080150","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー北千住駅前センター","うぇるびーきたせんじゅえきまえせんたー","1312102682","東京都足立区","千住3-57-2田仁千住3丁目ビル3階","03-5284-6331","03-5284-6332","https://www.welbe.co.jp/center/tokyo/kitasenju.html",35.75226140,139.80388007,"10:00-16:00","10:00-16:00","","","国民の祝日と当社で定めた年末年始休暇","国民の祝日と当社で定めた年末年始休暇除く",20
"13000","E0000081333","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー三鷹センター","うぇるびーみたかせんたー","1312700881","東京都三鷹市","下連雀３−３２−３　名取屋興産ビル　３０５","0422-40-4800","0422-40-4801","https://www.welbe.co.jp/center/tokyo/mitaka.html",35.69888285,139.56084983,"10:00-16:00","10:00-16:00","","","国民の祝日と当社で定めた年末年始休暇","国民の祝日と当社で定めた年末年始休暇除く",20
"13000","E0000081588","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー府中駅前センター","うぇるびーふちゅうえきまえせんたー","1312901265","東京都府中市","寿町１−１−３三ツ木寿町ビル８階","042-306-6273","042-306-6274","https://www.welbe.co.jp/center/tokyo/fuchu.html",35.67277274,139.47848011,"10:00-16:00","10:00-16:00","","","国民の祝日と当社で定めた年末年始休暇","国民の祝日と当社で定めた年末年始休暇除く",20
"13000","E0000082011","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー町田市役所前センター","うぇるびーまちだしやくしょまえせんたー","1313201533","東京都町田市","森野２−２−３６　Ｗａｌｄ２０２　１階","042-710-5711","042-710-5712","https://www.welbe.co.jp/center/tokyo/machidashiyakusho.html",35.54700815,139.43973479,"10:00-16:00","10:00-16:00","","","日曜、国民の祝日と当社で定めた年末年始休暇","日曜、国民の祝日と当社で定めた年末年始休暇除く",20
"13000","E0000082033","東京都","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-244","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー町田駅前センター","うぇるびーまちだえきまえせんたー","1313201780","東京都町田市","森野１−３３−１１町田森野ビル１０２","042-850-9830","042-850-9839","https://www.welbe.co.jp/center/tokyo/machidaekimae.html",35.54693875,139.44407886,"10:00-16:00","10:00-16:00","","","日曜、国民の祝日と当社で定めた年末年始の休暇","日曜、国民の祝日と当社で定めた年末年始の休暇除く",20
"13000","A0000078216","東京都","株式会社クエスト","かぶしきがいしゃくえすと","8010001151494","東京都中央区","日本橋小網町１３−７−１１０２","03-3664-2845","03-3664-2845",,"就労移行支援","ディーキャリアワーク国立オフィス","でぃーきゃりあわーくくにたちおふぃす","1313800789","東京都国立市","東１−１５−８吉野ビル２階","0425057131",,"https://dd-career.com/office_data/dcw_kunitachi/",35.69688032,139.44705136,"","","","",,,
"13000","E0000075250","東京都","中央区","ちゅうおうく","8000020131024","東京都中央区","築地１−１−１障害者福祉課","03-6278-8642","03-6278-8643","http://www.city.chuo.lg.jp/","就労移行支援","中央区立知的障害者生活支援施設レインボーハウス明石","ちゅうおうくりつちてきしょうがいしゃせいかつしえんしせつれいんぼーはうすあかし","1310200017","東京都中央区","明石町１−６","03-6226-1099","03-3546-9082","http://www.ikuseikai-tky.or.jp/~iku-r.b.h/",35.66929171,139.77671587,"09:00-15:00","09:00-15:00","","","原則として土曜、日曜、祝祭日",,6
"13000","A0000067676","東京都","特定非営利活動法人エヌフィット","とくていひえいりかつどうほうじんえぬふぃっと","2010005014190","東京都中央区","日本橋人形町３−３−１０日本橋TECビル5階","03-6231-0776","03-6231-1138","https://www.n-fit-nihonbashi.org/","就労移行支援","エヌフィットキャリアカレッジ東陽町","えぬふぃっときゃりあかれっじとうようちょう","1310802333","東京都江東区","東陽３−２３−２４VORT東陽町ビル２階","03-6666-3640","03-6666-3641","https://n-fit-toyocho.org/",35.66967871,139.81384880,"10:30-15:00","10:30-15:00","","","日曜、祝日、12月29日〜1月3日",,10
"13000","E0000075301","東京都","特定非営利活動法人エヌフィット","とくていひえいりかつどうほうじんえぬふぃっと","2010005014190","東京都中央区","日本橋人形町３−３−１０日本橋TECビル5階","03-6231-0776","03-6231-1138","https://www.n-fit-nihonbashi.org/","就労移行支援","エヌフィットキャリアカレッジ日本橋","えぬふぃっときゃりあかれっじにほんばし","1310200579","東京都中央区","日本橋人形町３−３−１０　日本橋ＴＥＣビル３階・４階・５階日本橋TECビル5階","03-6231-0776","03-6231-1138","https://www.n-fit-nihonbashi.org/",35.68588451,139.78071292,"10:00-15:00","10:00-15:00","","","日曜、祝日、年末年始",,10
"13201","E0000088825","八王子市","ウェルビー株式会社","うぇるびーかぶしきかいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労移行支援","ウェルビー八王子駅前センター","うぇるびーはちおうじえきまえせんたー","1312403122","東京都八王子市","明神町２−２６−９ＭＺビル３Ｆ","042-631-0540","042-631-0541","https://www.welbe.co.jp/center/tokyo/hachioji.html",35.65834056,139.34388637,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日と当社で定めた年末年始休暇","水曜日は10時〜14時、日曜日、国民の祝日と当社で定めた年末年始休暇除く",20
"14000","A0000005706","神奈川県","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目３番６号","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー藤沢第２センター","うえるびーふじさわだいにせんたー","1412201954","神奈川県藤沢市","藤沢１０１５−４リブレ藤沢３階","0466-52-4611","0466-52-4612","https://www.welbe.co.jp/center/kanagawa/fujisawa2.html",35.34153036,139.48378330,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜日、国民の祝日と当社で定めた年末年始休暇","木曜日のみ10：00〜14：00",20
"14000","A0000095899","神奈川県","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目３番６号","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー平塚駅北口センター","うぇるびーひらつかえききたぐちせんたー","1412002147","神奈川県平塚市","明石町１０−３第一住建平塚ビル５階","0463-63-4886","0463-63-4887","https://www.welbe.co.jp/center/kanagawa/hiratsukaekikitaguchi.html",35.32993524,139.34814861,"10:00-16:00","10:00-16:00","","","日曜日、祝祭日、年末年始","金曜日は10：00〜14：00",20
"14000","E0000089708","神奈川県","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目３番６号","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー藤沢センター","うぇるびーふじさわせんたー","1412201590","神奈川県藤沢市","鵠沼花沢町１３−９ハナザワビル２階","0466-29-2921","0466-29-2922","https://www.welbe.co.jp/center/kanagawa/fujisawa.html",35.33797522,139.48383323,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜日、国民の祝日と当社で定めた年末年始休暇","水曜日のみ10：00〜14：00",20
"14000","E0000090296","神奈川県","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目３番６号","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー本厚木駅前センター","うぇるびーほんあつぎえきまえせんたー","1412901041","神奈川県厚木市","中町３−１８−５ソーケン本厚木ビル３階","046-297-3307","046-297-3308","https://www.welbe.co.jp/center/kanagawa/honatsugi.html",35.44218723,139.36291388,"10:00-16:00","10:00-16:00","","10:00-16:00",,"水曜日のみ10：00〜14：00",20
"14100","A0000032566","横浜市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労移行支援","ウェルビー戸塚駅前センター","うえるびーとつかえきまえせんたー","1411001132","神奈川県横浜市戸塚区","戸塚町3985番地の６　テル・ファーストビル１階","045-392-8630","045-392-8631","https://www.welbe.co.jp/center/kanagawa/totsuka.html",35.39840100,139.53105451,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜、年末年始","金曜日のみ10：00〜14：00",20
"14100","E0000092253","横浜市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労移行支援","ウェルビー桜木町駅前センター","うぇるびーさくらぎちょうえきまえせんたー","1410401044","神奈川県横浜市中区","桜木町３−８　横浜塩業ビル２階","045-680-1178","045-680-1179","https://www.welbe.co.jp/center/kanagawa/sakuragicho.html",35.45163150,139.62954256,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜日、年末年始休暇","金曜日のみ10：00〜14：00",20
"14100","E0000092520","横浜市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労移行支援","ウェルビー新横浜駅前センター","うぇるびーしんよこはまえきまえせんたー","1410901068","神奈川県横浜市港北区","新横浜２−５−１９　AXIS SHINYOKOHAMA２階２０３号室","045-473-7767","045-473-7768","https://www.welbe.co.jp/center/kanagawa/shinyokohama.html",35.50894423,139.61519849,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜日、年末年始休暇","金曜日のみ10：00〜14：00",20
"14100","E0000092530","横浜市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労移行支援","ウェルビー新横浜第２センター","うぇるびーしんよこはまだいにせんたー","1410901340","神奈川県横浜市港北区","新横浜二丁目１２番地の2　明友ビル2階","045-565-9421","045-565-9422","https://www.welbe.co.jp/center/kanagawa/shinyokohama2.html",35.50879426,139.61320431,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜日、年末年始休暇","金曜日のみ10：00〜14：00",20
"14100","E0000092632","横浜市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773",,"https://www.welbe.co.jp/","就労移行支援","ウェルビー上大岡駅前センター","うぇるびーかみおおおかえきまえせんたー","1413100932","神奈川県横浜市港南区","上大岡西１丁目１９−４高森ビル3　5階","045-342-7542","045-342-7543","https://www.welbe.co.jp/center/kanagawa/kamioooka.html",35.40090187,139.59252417,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜日、年末年始休暇","水曜日のみ10：00〜14：00",20
"14130","A0000097792","川崎市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー川崎センター","うぇるびーかわさきせんたー","1415001088","神奈川県川崎市川崎区","南町16-1朝日生命川崎ビル2階","044-201-8472","044-201-8473","https://www.welbe.co.jp/center/kanagawa/kawasaki.html",35.52718913,139.70113444,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日、当社が定める年末年始休暇",,20
"14130","E0000093835","川崎市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー溝の口駅前センター","うぇるびーみぞのぐちえきまえせんたー","1415300779","神奈川県川崎市高津区","下作延二丁目９番９号ＭＳビル４階４０２号","044-870-1147","044-870-1148","https://www.welbe.co.jp/center/kanagawa/mizonokuchi.html",35.59909224,139.60886828,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜日、年末年始","金曜日のみ営業時間が10：00〜14：00",20
"20202","A0000045328","松本市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目3番6号","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/center/nagano/matsumoto.html","就労移行支援","ウェルビー松本駅前センター","うぇるびーまつもとえきまえせんたー","2010201404","長野県松本市","深志一丁目2番2号　野田ビル3階","0263-31-0237","0263-31-0238","https://www.welbe.co.jp/center/nagano/matsumoto.html",36.23094675,137.96616491,"10:00-16:00","10:00-16:00","","10:00-16:00","日曜および国民の祝日と当社で定めた年末年始休暇を除く","水曜日のみ10〜14時",20
"20202","A0000091301","松本市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座二丁目3番6号","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/center/nagano/matsumoto.html","就労移行支援","ウェルビー松本駅前第２センター","うぇるびーまつもとえきまえだいにせんたー","2010201826","長野県松本市","中央1丁目３番2号　田中屋第一ビル４階","0263-88-7490","0263-88-7491",,36.23146889,137.96585937,"10:00-16:00","10:00-16:00","","","日曜日、国民の祝日と当社で定めた年末年始休暇","水曜日は10:00〜14:00",20
"22100","A0000062986","静岡市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー静岡駅南センター","うぇるびーしずおかえきなんせんたー","2214231215","静岡県静岡市駿河区","稲川２−２−１セキスイハイムビルディング７階","054-204-1340","054-204-1341",,34.96843793,138.39269182,"10:00-16:00","10:00-16:00","","","日曜",,20
"22100","E0000101720","静岡市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","03-6268-9542","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー静岡駅前センター","うぇるびーしずおかえきまえせんたー","2214200954","静岡県静岡市葵区","御幸町１１−３０エクセルワード静岡ビル３階３１１号","054-266-3091","054-266-3092","https://www.welbe.co.jp/center/shizuoka/shizuoka.html",34.97340117,138.38904759,"10:00-16:00","10:00-16:00","","",,,20
"22130","A0000046312","浜松市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ",,"東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー浜松駅前第２センター","うぇるびーはままつえきまえだいにせんたー","2217271986","静岡県浜松市中央区","鍛冶町1-39ピンストライプビル3階","0534885220","0534885221",,34.70342949,137.73175090,"10:00-16:00","10:00-16:00","","","日曜",,20
"22130","A0000064073","浜松市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ",,"東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビーなゆた浜北センター","うぇるびーなゆたはまきたせんたー","2217272547","静岡県浜松市浜名区","貴布祢3000","053-544-5531","053-544-5532",,34.79162219,137.78330253,"10:00-16:00","10:00-16:00","","10:00-16:00","年末年始",,20
"22130","E0000032636","浜松市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ",,"東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー浜松駅前センター","うぇるびーはままつえきまえせんたー","2217210554","静岡県浜松市中央区","旭町１１−１浜松プレスタワー１４階","053-522-9029","053-522-9030","https://www.welbe.co.jp/center/shizuoka/hamamatsu.html",34.70478769,137.73245080,"10:00-16:00","10:00-16:00","","",,,20
"23100","A0000024992","名古屋市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー名古屋駅前第2センター","うぇるびーなごやえきまえだいにせんたー","2310101346","愛知県名古屋市中村区","椿町10番14号　坪井ビル3階","052-433-1020","052-433-1021","https://www.welbe.co.jp/center/aichi/nagoya2.html",35.16902137,136.87838119,"10:00-16:00","10:00-16:00","10:00-13:00","","国民の祝日及び当社が定めた年末年始","毎週金曜日、利用可能時間が10時〜14時です。",20
"23100","A0000055874","名古屋市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー金山センター","うぇるびーかなやませんたー","2316101167","愛知県名古屋市中区","金山二丁目16番22号守隨ビル4階","052-253-7035","052-253-7036","https://www.welbe.co.jp/center/aichi/kanayama.html",35.14469496,136.90300203,"10:00-16:00","10:00-16:00","10:00-13:00","","国民の祝日及び当社が定めた年末年始","毎週金曜日利用可能時間が10時〜14時です。",20
"23100","A0000080975","名古屋市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー金山南センター","うぇるびーかなやまみなみせんたー","2311100792","愛知県名古屋市熱田区","新尾頭一丁目6番13号第19金山フクマルビル6階","052-228-4401","052-228-4402","https://www.welbe.co.jp/center/aichi/kanayamaminami.html",35.12854461,136.91027984,"10:00-16:00","10:00-16:00","10:00-13:00","","国民の祝日及び当社が定めた年末年始","毎週金曜日は利用可能な時間帯が10時〜14時になります。",16
"23100","E0000159256","名古屋市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー名古屋駅前センター","うぇるびーなごやえきまえせんたー","2310101015","愛知県名古屋市中村区","椿町17番15号　ユース丸悦ビル9階","052-459-0388","052-459-0389","https://www.welbe.co.jp/center/aichi/nagoya.html",35.16769385,136.88143372,"10:00-16:00","10:00-16:00","10:00-13:00","","国民の祝日及び当社が定めた年末年始","毎週金曜日、利用可能時間が10時〜14時です。",20
"23100","E0000160486","名古屋市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー千種センター","うぇるびーちくさせんたー","2317101000","愛知県名古屋市千種区","内山三丁目10番22号　ＹＡＭＡＴＯビル3階","052-784-7010","052-784-7011","https://www.welbe.co.jp/center/aichi/chigusa.html",35.17029057,136.93606493,"10:00-16:00","10:00-16:00","10:00-13:00","","国民の祝日及び当社で定めた年末年始休暇","毎週金曜日は、利用可能時間が10時〜14時です。",20
"26100","A0000055211","京都市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー京都四条烏丸第２センター","うぇるびーきょうとしじょうからすまだいにせんたー","2610381713","京都府京都市中京区","蛸薬師通東洞院東入泉正寺町３２８西川ビル１階","075-741-6073","075-741-6074","https://www.welbe.co.jp/center/kyoto/kyotoshijo2.html",35.00598081,135.76194358,"10:00-16:00","10:00-16:00","","09:00-16:00","年末年始",,20
"26100","A0000091712","京都市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー四条河原町センター","うぇるびーしじょうかわらまちせんたー","2610481695","京都府京都市下京区","河原町通仏光寺上る市之町２５０番地３タキイ河原町ビル４階","075-741-7652",,"https://www.welbe.co.jp/center/kyoto/shijokawaramachi.html",35.00152288,135.76944018,"10:00-16:00","10:00-16:00","","","日曜日",,20
"26100","A0000125295","京都市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー京都西院センター","うぇるびーきょうとさいいんせんたー","2610782399","京都府京都市右京区","西院東淳和院町２−１いのしし堂西院ビル４階","075-925-9508","075-925-9509",,35.00377786,135.73131314,"09:00-18:00","09:00-18:00","","","国民の祝日、当社が定める年末年始休暇","水曜日は10:00〜14:00　国民の祝日、当社が定める年末年始休暇は定休日",20
"26100","A0000139171","京都市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー伏見桃山センター","うぇるびーふしみももやませんたー","2610983484","京都府京都市伏見区","観音寺町２１０番１プリシード桃山御陵ビル　西棟２階","075-634-3220",,,34.93312663,135.76536480,"10:00-16:00","10:00-14:00","","","国民の祝日と当社で定めた年末年始休暇","火・木曜日は10:00〜16:00、月・水・金・土曜日は10:00〜14:00",20
"26100","E0000105954","京都市","ウェルビー株式会社","うぇるびーかぶしきがいしゃ","5010401097027","東京都中央区","銀座2-3-6銀座並木通りビル7階","0120-655-773","03-6268-9543","https://www.welbe.co.jp/","就労移行支援","ウェルビー京都四条烏丸センター","うぇるびーきょうとしじょうからすませんたー","2610481406","京都府京都市下京区","四条通西洞院東入郭巨山町１８番地ヒラオカビル２階","075-585-5130","075-585-5131","https://www.welbe.co.jp/center/kyoto/kyotoshijo.html",35.00350040,135.75580259,"10:00-16:00","10:00-16:00","","",,,
